file:4544:1786528040851810700:c:/users/admin/appdata/local/temp/sy.tmp,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\sy.tmp'},19202834
file:6504:1786528339880973900:c:/users/admin/appdata/local/temp/__psscriptpolicytest_am4n1dab.55p.psm1,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\__PSScriptPolicyTest_am4n1dab.55p.psm1'},19215268
file:6504:1786528339880973900:c:/users/admin/appdata/local/temp/__psscriptpolicytest_fqlnc40i.uam.ps1,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\__PSScriptPolicyTest_fqlnc40i.uam.ps1'},19215267
file:6504:1786528339880973900:c:/users/admin/appdata/local/temp/__psscriptpolicytest_i4nt1aza.qsq.ps1,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\__PSScriptPolicyTest_i4nt1aza.qsq.ps1'},19214561
file:6504:1786528339880973900:c:/users/admin/appdata/local/temp/__psscriptpolicytest_ryecaaqa.5yg.psm1,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\__PSScriptPolicyTest_ryecaaqa.5yg.psm1'},19214562
file:6784:1786528412999833200:c:/users/admin/appdata/local/temp/__psscriptpolicytest_5eyujdow.e1t.ps1,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\__PSScriptPolicyTest_5eyujdow.e1t.ps1'},19219056
file:6784:1786528412999833200:c:/users/admin/appdata/local/temp/__psscriptpolicytest_glhl251y.cvt.psm1,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\__PSScriptPolicyTest_glhl251y.cvt.psm1'},19219057
file:6784:1786528412999833200:c:/users/admin/appdata/local/temp/__psscriptpolicytest_pn4k1e1g.pqh.ps1,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\__PSScriptPolicyTest_pn4k1e1g.pqh.ps1'},19218460
file:6784:1786528412999833200:c:/users/admin/appdata/local/temp/__psscriptpolicytest_tv1fe5f3.5p0.psm1,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\__PSScriptPolicyTest_tv1fe5f3.5p0.psm1'},19218464
file:7336:1786528005463316200:c:/users/admin/appdata/local/temp/s.tmp,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\s.tmp'},19202186
file:7528:1786528312699368900:c:/users/admin/appdata/local/temp/__psscriptpolicytest_dxzihxr4.fnb.psm1,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\__PSScriptPolicyTest_dxzihxr4.fnb.psm1'},19213120
file:7528:1786528312699368900:c:/users/admin/appdata/local/temp/__psscriptpolicytest_jj500nqg.gga.ps1,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\__PSScriptPolicyTest_jj500nqg.gga.ps1'},19213119
file:7528:1786528312699368900:c:/users/admin/appdata/local/temp/__psscriptpolicytest_oqlnxknt.t2g.ps1,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\__PSScriptPolicyTest_oqlnxknt.t2g.ps1'},19212470
file:7528:1786528312699368900:c:/users/admin/appdata/local/temp/__psscriptpolicytest_sqqxza1i.nzx.psm1,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\__PSScriptPolicyTest_sqqxza1i.nzx.psm1'},19212478
file:8136:1786527760899779100:c:/$logfile,{'file': 'C:\\$LogFile'},19196390
file:8136:1786527760899779100:c:/users/admin/appdata/local/microsoft/windows/inetcache/ie/4n8bmx0d/update[1].exe,{'file': 'C:\\Users\\admin\\AppData\\Local\\Microsoft\\Windows\\INetCache\\IE\\4N8BMX0D\\update[1].exe'},19196545
file:8136:1786527760899779100:c:/users/admin/appdata/local/temp/update.exe,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\update.exe'},19196547
file:8136:1786527760899779100:c:/users/admin/appdata/locallow/microsoft/cryptneturlcache/content/512995fc9b32e41ddb2fc19f51b21f44,{'file': 'C:\\Users\\admin\\AppData\\LocalLow\\Microsoft\\CryptnetUrlCache\\Content\\512995FC9B32E41DDB2FC19F51B21F44'},19196389
file:8136:1786527760899779100:c:/users/admin/appdata/locallow/microsoft/cryptneturlcache/metadata/512995fc9b32e41ddb2fc19f51b21f44,{'file': 'C:\\Users\\admin\\AppData\\LocalLow\\Microsoft\\CryptnetUrlCache\\MetaData\\512995FC9B32E41DDB2FC19F51B21F44'},19196387
netflow:1264:1786527651668674800:tcp:10.50.50.242:50263:10.60.60.10:443,{'netflow': '10.50.50.242:50263 -> 10.60.60.10:443'},19191334
netflow:1264:1786527651668674800:tcp:10.50.50.242:50264:10.60.60.10:443,{'netflow': '10.50.50.242:50264 -> 10.60.60.10:443'},19191347
netflow:1264:1786527651668674800:tcp:10.50.50.242:50267:10.60.60.10:443,{'netflow': '10.50.50.242:50267 -> 10.60.60.10:443'},19191649
netflow:3688:1786527761656613200:tcp:10.50.50.242:49154:10.60.60.20:443,{'netflow': '10.50.50.242:49154 -> 10.60.60.20:443'},19417692
netflow:3688:1786527761656613200:tcp:10.50.50.242:49159:10.60.60.20:443,{'netflow': '10.50.50.242:49159 -> 10.60.60.20:443'},19418025
netflow:3688:1786527761656613200:tcp:10.50.50.242:49161:10.60.60.20:443,{'netflow': '10.50.50.242:49161 -> 10.60.60.20:443'},19418388
netflow:3688:1786527761656613200:tcp:10.50.50.242:49169:10.60.60.20:443,{'netflow': '10.50.50.242:49169 -> 10.60.60.20:443'},19418761
netflow:3688:1786527761656613200:tcp:10.50.50.242:49172:10.60.60.20:443,{'netflow': '10.50.50.242:49172 -> 10.60.60.20:443'},19419001
netflow:3688:1786527761656613200:tcp:10.50.50.242:49180:10.60.60.20:443,{'netflow': '10.50.50.242:49180 -> 10.60.60.20:443'},19419277
netflow:3688:1786527761656613200:tcp:10.50.50.242:49187:10.60.60.20:443,{'netflow': '10.50.50.242:49187 -> 10.60.60.20:443'},19419473
netflow:3688:1786527761656613200:tcp:10.50.50.242:49194:10.60.60.20:443,{'netflow': '10.50.50.242:49194 -> 10.60.60.20:443'},19424946
netflow:3688:1786527761656613200:tcp:10.50.50.242:49203:10.60.60.20:443,{'netflow': '10.50.50.242:49203 -> 10.60.60.20:443'},19427180
netflow:3688:1786527761656613200:tcp:10.50.50.242:49206:10.60.60.20:443,{'netflow': '10.50.50.242:49206 -> 10.60.60.20:443'},19427308
netflow:3688:1786527761656613200:tcp:10.50.50.242:49213:10.60.60.20:443,{'netflow': '10.50.50.242:49213 -> 10.60.60.20:443'},19428617
netflow:3688:1786527761656613200:tcp:10.50.50.242:49222:10.60.60.20:443,{'netflow': '10.50.50.242:49222 -> 10.60.60.20:443'},19429191
netflow:3688:1786527761656613200:tcp:10.50.50.242:49233:10.60.60.20:443,{'netflow': '10.50.50.242:49233 -> 10.60.60.20:443'},19429795
netflow:3688:1786527761656613200:tcp:10.50.50.242:49244:10.60.60.20:443,{'netflow': '10.50.50.242:49244 -> 10.60.60.20:443'},19429908
netflow:3688:1786527761656613200:tcp:10.50.50.242:49251:10.60.60.20:443,{'netflow': '10.50.50.242:49251 -> 10.60.60.20:443'},19430166
netflow:3688:1786527761656613200:tcp:10.50.50.242:49252:10.60.60.20:443,{'netflow': '10.50.50.242:49252 -> 10.60.60.20:443'},19430170
netflow:3688:1786527761656613200:tcp:10.50.50.242:49253:10.60.60.20:443,{'netflow': '10.50.50.242:49253 -> 10.60.60.20:443'},19430277
netflow:3688:1786527761656613200:tcp:10.50.50.242:49258:10.60.60.20:443,{'netflow': '10.50.50.242:49258 -> 10.60.60.20:443'},19430381
netflow:3688:1786527761656613200:tcp:10.50.50.242:49259:10.60.60.20:443,{'netflow': '10.50.50.242:49259 -> 10.60.60.20:443'},19430383
netflow:3688:1786527761656613200:tcp:10.50.50.242:49263:10.60.60.20:443,{'netflow': '10.50.50.242:49263 -> 10.60.60.20:443'},19430399
netflow:3688:1786527761656613200:tcp:10.50.50.242:49264:10.60.60.20:443,{'netflow': '10.50.50.242:49264 -> 10.60.60.20:443'},19430402
netflow:3688:1786527761656613200:tcp:10.50.50.242:49272:10.60.60.20:443,{'netflow': '10.50.50.242:49272 -> 10.60.60.20:443'},19434089
netflow:3688:1786527761656613200:tcp:10.50.50.242:49283:10.60.60.20:443,{'netflow': '10.50.50.242:49283 -> 10.60.60.20:443'},19444688
netflow:3688:1786527761656613200:tcp:10.50.50.242:49284:10.60.60.20:443,{'netflow': '10.50.50.242:49284 -> 10.60.60.20:443'},19444691
netflow:3688:1786527761656613200:tcp:10.50.50.242:49286:10.60.60.20:443,{'netflow': '10.50.50.242:49286 -> 10.60.60.20:443'},19444706
netflow:3688:1786527761656613200:tcp:10.50.50.242:49287:10.60.60.20:443,{'netflow': '10.50.50.242:49287 -> 10.60.60.20:443'},19444709
netflow:3688:1786527761656613200:tcp:10.50.50.242:49289:10.60.60.20:443,{'netflow': '10.50.50.242:49289 -> 10.60.60.20:443'},19444743
netflow:3688:1786527761656613200:tcp:10.50.50.242:49290:10.60.60.20:443,{'netflow': '10.50.50.242:49290 -> 10.60.60.20:443'},19445168
netflow:3688:1786527761656613200:tcp:10.50.50.242:49291:10.60.60.20:443,{'netflow': '10.50.50.242:49291 -> 10.60.60.20:443'},19445170
netflow:3688:1786527761656613200:tcp:10.50.50.242:49293:10.60.60.20:443,{'netflow': '10.50.50.242:49293 -> 10.60.60.20:443'},19445183
netflow:3688:1786527761656613200:tcp:10.50.50.242:49294:10.60.60.20:443,{'netflow': '10.50.50.242:49294 -> 10.60.60.20:443'},19445186
netflow:3688:1786527761656613200:tcp:10.50.50.242:49298:10.60.60.20:443,{'netflow': '10.50.50.242:49298 -> 10.60.60.20:443'},19445199
netflow:3688:1786527761656613200:tcp:10.50.50.242:49303:10.60.60.20:443,{'netflow': '10.50.50.242:49303 -> 10.60.60.20:443'},19445744
netflow:3688:1786527761656613200:tcp:10.50.50.242:49304:10.60.60.20:443,{'netflow': '10.50.50.242:49304 -> 10.60.60.20:443'},19445764
netflow:3688:1786527761656613200:tcp:10.50.50.242:49306:10.60.60.20:443,{'netflow': '10.50.50.242:49306 -> 10.60.60.20:443'},19445852
netflow:3688:1786527761656613200:tcp:10.50.50.242:49307:10.60.60.20:443,{'netflow': '10.50.50.242:49307 -> 10.60.60.20:443'},19445871
netflow:3688:1786527761656613200:tcp:10.50.50.242:49308:10.60.60.20:443,{'netflow': '10.50.50.242:49308 -> 10.60.60.20:443'},19445873
netflow:3688:1786527761656613200:tcp:10.50.50.242:49309:10.60.60.20:443,{'netflow': '10.50.50.242:49309 -> 10.60.60.20:443'},19445877
netflow:3688:1786527761656613200:tcp:10.50.50.242:49311:10.60.60.20:443,{'netflow': '10.50.50.242:49311 -> 10.60.60.20:443'},19445892
netflow:3688:1786527761656613200:tcp:10.50.50.242:49312:10.60.60.20:443,{'netflow': '10.50.50.242:49312 -> 10.60.60.20:443'},19445896
netflow:3688:1786527761656613200:tcp:10.50.50.242:49313:10.60.60.20:443,{'netflow': '10.50.50.242:49313 -> 10.60.60.20:443'},19446351
netflow:3688:1786527761656613200:tcp:10.50.50.242:49315:10.60.60.20:443,{'netflow': '10.50.50.242:49315 -> 10.60.60.20:443'},19446373
netflow:3688:1786527761656613200:tcp:10.50.50.242:49316:10.60.60.20:443,{'netflow': '10.50.50.242:49316 -> 10.60.60.20:443'},19446399
netflow:3688:1786527761656613200:tcp:10.50.50.242:49317:10.60.60.20:443,{'netflow': '10.50.50.242:49317 -> 10.60.60.20:443'},19446402
netflow:3688:1786527761656613200:tcp:10.50.50.242:49318:10.60.60.20:443,{'netflow': '10.50.50.242:49318 -> 10.60.60.20:443'},19446458
netflow:3688:1786527761656613200:tcp:10.50.50.242:49319:10.60.60.20:443,{'netflow': '10.50.50.242:49319 -> 10.60.60.20:443'},19446496
netflow:3688:1786527761656613200:tcp:10.50.50.242:49320:10.60.60.20:443,{'netflow': '10.50.50.242:49320 -> 10.60.60.20:443'},19446498
netflow:3688:1786527761656613200:tcp:10.50.50.242:49322:10.60.60.20:443,{'netflow': '10.50.50.242:49322 -> 10.60.60.20:443'},19446521
netflow:3688:1786527761656613200:tcp:10.50.50.242:49323:10.60.60.20:443,{'netflow': '10.50.50.242:49323 -> 10.60.60.20:443'},19446523
netflow:3688:1786527761656613200:tcp:10.50.50.242:49326:10.60.60.20:443,{'netflow': '10.50.50.242:49326 -> 10.60.60.20:443'},19446532
netflow:3688:1786527761656613200:tcp:10.50.50.242:49328:10.60.60.20:443,{'netflow': '10.50.50.242:49328 -> 10.60.60.20:443'},19446863
netflow:3688:1786527761656613200:tcp:10.50.50.242:49334:10.60.60.20:443,{'netflow': '10.50.50.242:49334 -> 10.60.60.20:443'},19447543
netflow:3688:1786527761656613200:tcp:10.50.50.242:49335:10.60.60.20:443,{'netflow': '10.50.50.242:49335 -> 10.60.60.20:443'},19447550
netflow:3688:1786527761656613200:tcp:10.50.50.242:49336:10.60.60.20:443,{'netflow': '10.50.50.242:49336 -> 10.60.60.20:443'},19447553
netflow:3688:1786527761656613200:tcp:10.50.50.242:49337:10.60.60.20:443,{'netflow': '10.50.50.242:49337 -> 10.60.60.20:443'},19447556
netflow:3688:1786527761656613200:tcp:10.50.50.242:49338:10.60.60.20:443,{'netflow': '10.50.50.242:49338 -> 10.60.60.20:443'},19447559
netflow:3688:1786527761656613200:tcp:10.50.50.242:49339:10.60.60.20:443,{'netflow': '10.50.50.242:49339 -> 10.60.60.20:443'},19447562
netflow:3688:1786527761656613200:tcp:10.50.50.242:49341:10.60.60.20:443,{'netflow': '10.50.50.242:49341 -> 10.60.60.20:443'},19447584
netflow:3688:1786527761656613200:tcp:10.50.50.242:49342:10.60.60.20:443,{'netflow': '10.50.50.242:49342 -> 10.60.60.20:443'},19447589
netflow:3688:1786527761656613200:tcp:10.50.50.242:49343:10.60.60.20:443,{'netflow': '10.50.50.242:49343 -> 10.60.60.20:443'},19447591
netflow:3688:1786527761656613200:tcp:10.50.50.242:49344:10.60.60.20:443,{'netflow': '10.50.50.242:49344 -> 10.60.60.20:443'},19447594
netflow:3688:1786527761656613200:tcp:10.50.50.242:49345:10.60.60.20:443,{'netflow': '10.50.50.242:49345 -> 10.60.60.20:443'},19447597
netflow:3688:1786527761656613200:tcp:10.50.50.242:49347:10.60.60.20:443,{'netflow': '10.50.50.242:49347 -> 10.60.60.20:443'},19447937
netflow:3688:1786527761656613200:tcp:10.50.50.242:49348:10.60.60.20:443,{'netflow': '10.50.50.242:49348 -> 10.60.60.20:443'},19447944
netflow:3688:1786527761656613200:tcp:10.50.50.242:49349:10.60.60.20:443,{'netflow': '10.50.50.242:49349 -> 10.60.60.20:443'},19447947
netflow:3688:1786527761656613200:tcp:10.50.50.242:49350:10.60.60.20:443,{'netflow': '10.50.50.242:49350 -> 10.60.60.20:443'},19447950
netflow:3688:1786527761656613200:tcp:10.50.50.242:49351:10.60.60.20:443,{'netflow': '10.50.50.242:49351 -> 10.60.60.20:443'},19447953
netflow:3688:1786527761656613200:tcp:10.50.50.242:49355:10.60.60.20:443,{'netflow': '10.50.50.242:49355 -> 10.60.60.20:443'},19447970
netflow:3688:1786527761656613200:tcp:10.50.50.242:49356:10.60.60.20:443,{'netflow': '10.50.50.242:49356 -> 10.60.60.20:443'},19447973
netflow:3688:1786527761656613200:tcp:10.50.50.242:49360:10.60.60.20:443,{'netflow': '10.50.50.242:49360 -> 10.60.60.20:443'},19447993
netflow:3688:1786527761656613200:tcp:10.50.50.242:49361:10.60.60.20:443,{'netflow': '10.50.50.242:49361 -> 10.60.60.20:443'},19447996
netflow:3688:1786527761656613200:tcp:10.50.50.242:49362:10.60.60.20:443,{'netflow': '10.50.50.242:49362 -> 10.60.60.20:443'},19447998
netflow:3688:1786527761656613200:tcp:10.50.50.242:49363:10.60.60.20:443,{'netflow': '10.50.50.242:49363 -> 10.60.60.20:443'},19448002
netflow:3688:1786527761656613200:tcp:10.50.50.242:49364:10.60.60.20:443,{'netflow': '10.50.50.242:49364 -> 10.60.60.20:443'},19448005
netflow:3688:1786527761656613200:tcp:10.50.50.242:49366:10.60.60.20:443,{'netflow': '10.50.50.242:49366 -> 10.60.60.20:443'},19448014
netflow:3688:1786527761656613200:tcp:10.50.50.242:49367:10.60.60.20:443,{'netflow': '10.50.50.242:49367 -> 10.60.60.20:443'},19448017
netflow:3688:1786527761656613200:tcp:10.50.50.242:49368:10.60.60.20:443,{'netflow': '10.50.50.242:49368 -> 10.60.60.20:443'},19448020
netflow:3688:1786527761656613200:tcp:10.50.50.242:49369:10.60.60.20:443,{'netflow': '10.50.50.242:49369 -> 10.60.60.20:443'},19448023
netflow:3688:1786527761656613200:tcp:10.50.50.242:49371:10.60.60.20:443,{'netflow': '10.50.50.242:49371 -> 10.60.60.20:443'},19448032
netflow:3688:1786527761656613200:tcp:10.50.50.242:49372:10.60.60.20:443,{'netflow': '10.50.50.242:49372 -> 10.60.60.20:443'},19448035
netflow:3688:1786527761656613200:tcp:10.50.50.242:49373:10.60.60.20:443,{'netflow': '10.50.50.242:49373 -> 10.60.60.20:443'},19448038
netflow:3688:1786527761656613200:tcp:10.50.50.242:49374:10.60.60.20:443,{'netflow': '10.50.50.242:49374 -> 10.60.60.20:443'},19448041
netflow:3688:1786527761656613200:tcp:10.50.50.242:49375:10.60.60.20:443,{'netflow': '10.50.50.242:49375 -> 10.60.60.20:443'},19448044
netflow:3688:1786527761656613200:tcp:10.50.50.242:49377:10.60.60.20:443,{'netflow': '10.50.50.242:49377 -> 10.60.60.20:443'},19448057
netflow:3688:1786527761656613200:tcp:10.50.50.242:49378:10.60.60.20:443,{'netflow': '10.50.50.242:49378 -> 10.60.60.20:443'},19448060
netflow:3688:1786527761656613200:tcp:10.50.50.242:49379:10.60.60.20:443,{'netflow': '10.50.50.242:49379 -> 10.60.60.20:443'},19448063
netflow:3688:1786527761656613200:tcp:10.50.50.242:49380:10.60.60.20:443,{'netflow': '10.50.50.242:49380 -> 10.60.60.20:443'},19448066
netflow:3688:1786527761656613200:tcp:10.50.50.242:49382:10.60.60.20:443,{'netflow': '10.50.50.242:49382 -> 10.60.60.20:443'},19448075
netflow:3688:1786527761656613200:tcp:10.50.50.242:49383:10.60.60.20:443,{'netflow': '10.50.50.242:49383 -> 10.60.60.20:443'},19448078
netflow:3688:1786527761656613200:tcp:10.50.50.242:49385:10.60.60.20:443,{'netflow': '10.50.50.242:49385 -> 10.60.60.20:443'},19448083
netflow:3688:1786527761656613200:tcp:10.50.50.242:49386:10.60.60.20:443,{'netflow': '10.50.50.242:49386 -> 10.60.60.20:443'},19448085
netflow:3688:1786527761656613200:tcp:10.50.50.242:49392:10.60.60.20:443,{'netflow': '10.50.50.242:49392 -> 10.60.60.20:443'},19450993
netflow:3688:1786527761656613200:tcp:10.50.50.242:49394:10.60.60.20:443,{'netflow': '10.50.50.242:49394 -> 10.60.60.20:443'},19451729
netflow:3688:1786527761656613200:tcp:10.50.50.242:49395:10.60.60.20:443,{'netflow': '10.50.50.242:49395 -> 10.60.60.20:443'},19451731
netflow:3688:1786527761656613200:tcp:10.50.50.242:49396:10.60.60.20:443,{'netflow': '10.50.50.242:49396 -> 10.60.60.20:443'},19451922
netflow:3688:1786527761656613200:tcp:10.50.50.242:49397:10.60.60.20:443,{'netflow': '10.50.50.242:49397 -> 10.60.60.20:443'},19451926
netflow:3688:1786527761656613200:tcp:10.50.50.242:49398:10.60.60.20:443,{'netflow': '10.50.50.242:49398 -> 10.60.60.20:443'},19453822
netflow:3688:1786527761656613200:tcp:10.50.50.242:49401:10.60.60.20:443,{'netflow': '10.50.50.242:49401 -> 10.60.60.20:443'},19455358
netflow:3688:1786527761656613200:tcp:10.50.50.242:49428:10.60.60.20:443,{'netflow': '10.50.50.242:49428 -> 10.60.60.20:443'},19458597
netflow:3688:1786527761656613200:tcp:10.50.50.242:49430:10.60.60.20:443,{'netflow': '10.50.50.242:49430 -> 10.60.60.20:443'},19460433
netflow:3688:1786527761656613200:tcp:10.50.50.242:49431:10.60.60.20:443,{'netflow': '10.50.50.242:49431 -> 10.60.60.20:443'},19460651
netflow:3688:1786527761656613200:tcp:10.50.50.242:49434:10.60.60.20:443,{'netflow': '10.50.50.242:49434 -> 10.60.60.20:443'},19462059
netflow:3688:1786527761656613200:tcp:10.50.50.242:49437:10.60.60.20:443,{'netflow': '10.50.50.242:49437 -> 10.60.60.20:443'},19464962
netflow:3688:1786527761656613200:tcp:10.50.50.242:49438:10.60.60.20:443,{'netflow': '10.50.50.242:49438 -> 10.60.60.20:443'},19465624
netflow:3688:1786527761656613200:tcp:10.50.50.242:49439:10.60.60.20:443,{'netflow': '10.50.50.242:49439 -> 10.60.60.20:443'},19465627
netflow:3688:1786527761656613200:tcp:10.50.50.242:49441:10.60.60.20:443,{'netflow': '10.50.50.242:49441 -> 10.60.60.20:443'},19465708
netflow:3688:1786527761656613200:tcp:10.50.50.242:49442:10.60.60.20:443,{'netflow': '10.50.50.242:49442 -> 10.60.60.20:443'},19465710
netflow:3688:1786527761656613200:tcp:10.50.50.242:49443:10.60.60.20:443,{'netflow': '10.50.50.242:49443 -> 10.60.60.20:443'},19465722
netflow:3688:1786527761656613200:tcp:10.50.50.242:49445:10.60.60.20:443,{'netflow': '10.50.50.242:49445 -> 10.60.60.20:443'},19465726
netflow:3688:1786527761656613200:tcp:10.50.50.242:49446:10.60.60.20:443,{'netflow': '10.50.50.242:49446 -> 10.60.60.20:443'},19465729
netflow:3688:1786527761656613200:tcp:10.50.50.242:49448:10.60.60.20:443,{'netflow': '10.50.50.242:49448 -> 10.60.60.20:443'},19465742
netflow:3688:1786527761656613200:tcp:10.50.50.242:49449:10.60.60.20:443,{'netflow': '10.50.50.242:49449 -> 10.60.60.20:443'},19465744
netflow:3688:1786527761656613200:tcp:10.50.50.242:49451:10.60.60.20:443,{'netflow': '10.50.50.242:49451 -> 10.60.60.20:443'},19465755
netflow:3688:1786527761656613200:tcp:10.50.50.242:49452:10.60.60.20:443,{'netflow': '10.50.50.242:49452 -> 10.60.60.20:443'},19465757
netflow:3688:1786527761656613200:tcp:10.50.50.242:49453:10.60.60.20:443,{'netflow': '10.50.50.242:49453 -> 10.60.60.20:443'},19465760
netflow:3688:1786527761656613200:tcp:10.50.50.242:49455:10.60.60.20:443,{'netflow': '10.50.50.242:49455 -> 10.60.60.20:443'},19466750
netflow:3688:1786527761656613200:tcp:10.50.50.242:49456:10.60.60.20:443,{'netflow': '10.50.50.242:49456 -> 10.60.60.20:443'},19466752
netflow:3688:1786527761656613200:tcp:10.50.50.242:49457:10.60.60.20:443,{'netflow': '10.50.50.242:49457 -> 10.60.60.20:443'},19466761
netflow:3688:1786527761656613200:tcp:10.50.50.242:49459:10.60.60.20:443,{'netflow': '10.50.50.242:49459 -> 10.60.60.20:443'},19466770
netflow:3688:1786527761656613200:tcp:10.50.50.242:49483:10.60.60.20:443,{'netflow': '10.50.50.242:49483 -> 10.60.60.20:443'},19471535
netflow:3688:1786527761656613200:tcp:10.50.50.242:49486:10.60.60.20:443,{'netflow': '10.50.50.242:49486 -> 10.60.60.20:443'},19471558
netflow:3688:1786527761656613200:tcp:10.50.50.242:49493:10.60.60.20:443,{'netflow': '10.50.50.242:49493 -> 10.60.60.20:443'},19471796
netflow:3688:1786527761656613200:tcp:10.50.50.242:49495:10.60.60.20:443,{'netflow': '10.50.50.242:49495 -> 10.60.60.20:443'},19471809
netflow:3688:1786527761656613200:tcp:10.50.50.242:49496:10.60.60.20:443,{'netflow': '10.50.50.242:49496 -> 10.60.60.20:443'},19471812
netflow:3688:1786527761656613200:tcp:10.50.50.242:49497:10.60.60.20:443,{'netflow': '10.50.50.242:49497 -> 10.60.60.20:443'},19471815
netflow:3688:1786527761656613200:tcp:10.50.50.242:49498:10.60.60.20:443,{'netflow': '10.50.50.242:49498 -> 10.60.60.20:443'},19471818
netflow:3688:1786527761656613200:tcp:10.50.50.242:49499:10.60.60.20:443,{'netflow': '10.50.50.242:49499 -> 10.60.60.20:443'},19471824
netflow:3688:1786527761656613200:tcp:10.50.50.242:49500:10.60.60.20:443,{'netflow': '10.50.50.242:49500 -> 10.60.60.20:443'},19471826
