netflow:2152:1786558306033788200:tcp:10.50.50.242:49936:10.60.60.20:443,{'netflow': '10.50.50.242:49936 -> 10.60.60.20:443'},20367263
netflow:2152:1786558306033788200:tcp:10.50.50.242:49937:10.60.60.20:443,{'netflow': '10.50.50.242:49937 -> 10.60.60.20:443'},20367266
netflow:2152:1786558306033788200:tcp:10.50.50.242:49939:10.60.60.20:443,{'netflow': '10.50.50.242:49939 -> 10.60.60.20:443'},20368265
netflow:2152:1786558306033788200:tcp:10.50.50.242:49940:10.60.60.20:443,{'netflow': '10.50.50.242:49940 -> 10.60.60.20:443'},20368267
netflow:2152:1786558306033788200:tcp:10.50.50.242:50048:10.60.60.20:443,{'netflow': '10.50.50.242:50048 -> 10.60.60.20:443'},20369983
netflow:2152:1786558306033788200:tcp:10.50.50.242:50178:10.60.60.20:443,{'netflow': '10.50.50.242:50178 -> 10.60.60.20:443'},20340038
netflow:2152:1786558306033788200:tcp:10.50.50.242:50215:10.60.60.20:443,{'netflow': '10.50.50.242:50215 -> 10.60.60.20:443'},20373762
netflow:2152:1786558306033788200:tcp:10.50.50.242:50222:10.60.60.20:443,{'netflow': '10.50.50.242:50222 -> 10.60.60.20:443'},20373832
netflow:2152:1786558306033788200:tcp:10.50.50.242:50244:10.60.60.20:443,{'netflow': '10.50.50.242:50244 -> 10.60.60.20:443'},20374489
netflow:2152:1786558306033788200:tcp:10.50.50.242:50251:10.60.60.20:443,{'netflow': '10.50.50.242:50251 -> 10.60.60.20:443'},20375716
netflow:2152:1786558306033788200:tcp:10.50.50.242:50252:10.60.60.20:443,{'netflow': '10.50.50.242:50252 -> 10.60.60.20:443'},20375719
netflow:2152:1786558306033788200:tcp:10.50.50.242:50303:10.60.60.20:443,{'netflow': '10.50.50.242:50303 -> 10.60.60.20:443'},20376643
netflow:2152:1786558306033788200:tcp:10.50.50.242:50307:10.60.60.20:443,{'netflow': '10.50.50.242:50307 -> 10.60.60.20:443'},20376924
netflow:2152:1786558306033788200:tcp:10.50.50.242:50308:10.60.60.20:443,{'netflow': '10.50.50.242:50308 -> 10.60.60.20:443'},20376929
netflow:2152:1786558306033788200:tcp:10.50.50.242:50309:10.60.60.20:443,{'netflow': '10.50.50.242:50309 -> 10.60.60.20:443'},20376932
netflow:2152:1786558306033788200:tcp:10.50.50.242:50318:10.60.60.20:443,{'netflow': '10.50.50.242:50318 -> 10.60.60.20:443'},20377514
netflow:2152:1786558306033788200:tcp:10.50.50.242:50320:10.60.60.20:443,{'netflow': '10.50.50.242:50320 -> 10.60.60.20:443'},20377654
netflow:2152:1786558306033788200:tcp:10.50.50.242:50321:10.60.60.20:443,{'netflow': '10.50.50.242:50321 -> 10.60.60.20:443'},20377679
netflow:2152:1786558306033788200:tcp:10.50.50.242:50322:10.60.60.20:443,{'netflow': '10.50.50.242:50322 -> 10.60.60.20:443'},20377681
netflow:2152:1786558306033788200:tcp:10.50.50.242:50323:10.60.60.20:443,{'netflow': '10.50.50.242:50323 -> 10.60.60.20:443'},20377699
netflow:2152:1786558306033788200:tcp:10.50.50.242:50324:10.60.60.20:443,{'netflow': '10.50.50.242:50324 -> 10.60.60.20:443'},20377718
netflow:2152:1786558306033788200:tcp:10.50.50.242:50325:10.60.60.20:443,{'netflow': '10.50.50.242:50325 -> 10.60.60.20:443'},20377721
netflow:2152:1786558306033788200:tcp:10.50.50.242:50326:10.60.60.20:443,{'netflow': '10.50.50.242:50326 -> 10.60.60.20:443'},20377762
netflow:2152:1786558306033788200:tcp:10.50.50.242:50327:10.60.60.20:443,{'netflow': '10.50.50.242:50327 -> 10.60.60.20:443'},20377765
netflow:2152:1786558306033788200:tcp:10.50.50.242:50328:10.60.60.20:443,{'netflow': '10.50.50.242:50328 -> 10.60.60.20:443'},20377806
netflow:2152:1786558306033788200:tcp:10.50.50.242:50329:10.60.60.20:443,{'netflow': '10.50.50.242:50329 -> 10.60.60.20:443'},20378806
netflow:2152:1786558306033788200:tcp:10.50.50.242:50330:10.60.60.20:443,{'netflow': '10.50.50.242:50330 -> 10.60.60.20:443'},20378809
netflow:2152:1786558306033788200:tcp:10.50.50.242:50331:10.60.60.20:443,{'netflow': '10.50.50.242:50331 -> 10.60.60.20:443'},20378816
netflow:2152:1786558306033788200:tcp:10.50.50.242:50332:10.60.60.20:443,{'netflow': '10.50.50.242:50332 -> 10.60.60.20:443'},20378819
netflow:2152:1786558306033788200:tcp:10.50.50.242:50334:10.60.60.20:443,{'netflow': '10.50.50.242:50334 -> 10.60.60.20:443'},20378835
netflow:2152:1786558306033788200:tcp:10.50.50.242:50335:10.60.60.20:443,{'netflow': '10.50.50.242:50335 -> 10.60.60.20:443'},20378837
netflow:2152:1786558306033788200:tcp:10.50.50.242:50346:10.60.60.20:443,{'netflow': '10.50.50.242:50346 -> 10.60.60.20:443'},20380017
netflow:2152:1786558306033788200:tcp:10.50.50.242:50347:10.60.60.20:443,{'netflow': '10.50.50.242:50347 -> 10.60.60.20:443'},20380020
netflow:2152:1786558306033788200:tcp:10.50.50.242:50348:10.60.60.20:443,{'netflow': '10.50.50.242:50348 -> 10.60.60.20:443'},20380069
netflow:2152:1786558306033788200:tcp:10.50.50.242:50349:10.60.60.20:443,{'netflow': '10.50.50.242:50349 -> 10.60.60.20:443'},20380299
netflow:2152:1786558306033788200:tcp:10.50.50.242:50350:10.60.60.20:443,{'netflow': '10.50.50.242:50350 -> 10.60.60.20:443'},20380307
netflow:2152:1786558306033788200:tcp:10.50.50.242:50351:10.60.60.20:443,{'netflow': '10.50.50.242:50351 -> 10.60.60.20:443'},20380310
netflow:2152:1786558306033788200:tcp:10.50.50.242:50352:10.60.60.20:443,{'netflow': '10.50.50.242:50352 -> 10.60.60.20:443'},20381328
netflow:2152:1786558306033788200:tcp:10.50.50.242:50353:10.60.60.20:443,{'netflow': '10.50.50.242:50353 -> 10.60.60.20:443'},20381331
netflow:2152:1786558306033788200:tcp:10.50.50.242:50356:10.60.60.20:443,{'netflow': '10.50.50.242:50356 -> 10.60.60.20:443'},20381380
netflow:2152:1786558306033788200:tcp:10.50.50.242:50357:10.60.60.20:443,{'netflow': '10.50.50.242:50357 -> 10.60.60.20:443'},20381383
netflow:2152:1786558306033788200:tcp:10.50.50.242:50359:10.60.60.20:443,{'netflow': '10.50.50.242:50359 -> 10.60.60.20:443'},20382374
netflow:2152:1786558306033788200:tcp:10.50.50.242:50360:10.60.60.20:443,{'netflow': '10.50.50.242:50360 -> 10.60.60.20:443'},20382377
netflow:2152:1786558306033788200:tcp:10.50.50.242:50369:10.60.60.20:443,{'netflow': '10.50.50.242:50369 -> 10.60.60.20:443'},20382417
netflow:2152:1786558306033788200:tcp:10.50.50.242:50373:10.60.60.20:443,{'netflow': '10.50.50.242:50373 -> 10.60.60.20:443'},20382968
netflow:2152:1786558306033788200:tcp:10.50.50.242:50374:10.60.60.20:443,{'netflow': '10.50.50.242:50374 -> 10.60.60.20:443'},20382970
netflow:2152:1786558306033788200:tcp:10.50.50.242:50377:10.60.60.20:443,{'netflow': '10.50.50.242:50377 -> 10.60.60.20:443'},20383000
netflow:2152:1786558306033788200:tcp:10.50.50.242:50378:10.60.60.20:443,{'netflow': '10.50.50.242:50378 -> 10.60.60.20:443'},20383003
netflow:2152:1786558306033788200:tcp:10.50.50.242:50397:10.60.60.20:443,{'netflow': '10.50.50.242:50397 -> 10.60.60.20:443'},20383247
netflow:2152:1786558306033788200:tcp:10.50.50.242:50398:10.60.60.20:443,{'netflow': '10.50.50.242:50398 -> 10.60.60.20:443'},20383250
netflow:2152:1786558306033788200:tcp:10.50.50.242:50401:10.60.60.20:443,{'netflow': '10.50.50.242:50401 -> 10.60.60.20:443'},20384218
netflow:2152:1786558306033788200:tcp:10.50.50.242:50402:10.60.60.20:443,{'netflow': '10.50.50.242:50402 -> 10.60.60.20:443'},20384221
netflow:2152:1786558306033788200:tcp:10.50.50.242:50405:10.60.60.20:443,{'netflow': '10.50.50.242:50405 -> 10.60.60.20:443'},20384819
netflow:2152:1786558306033788200:tcp:10.50.50.242:50406:10.60.60.20:443,{'netflow': '10.50.50.242:50406 -> 10.60.60.20:443'},20384821
netflow:2152:1786558306033788200:tcp:10.50.50.242:50407:10.60.60.20:443,{'netflow': '10.50.50.242:50407 -> 10.60.60.20:443'},20384868
netflow:2152:1786558306033788200:tcp:10.50.50.242:50443:10.60.60.20:443,{'netflow': '10.50.50.242:50443 -> 10.60.60.20:443'},20389131
netflow:2152:1786558306033788200:tcp:10.50.50.242:50508:10.60.60.20:443,{'netflow': '10.50.50.242:50508 -> 10.60.60.20:443'},20390469
netflow:2152:1786558306033788200:tcp:10.50.50.242:50509:10.60.60.20:443,{'netflow': '10.50.50.242:50509 -> 10.60.60.20:443'},20390472
netflow:2152:1786558306033788200:tcp:10.50.50.242:50583:10.60.60.20:443,{'netflow': '10.50.50.242:50583 -> 10.60.60.20:443'},20342721
netflow:2152:1786558306033788200:tcp:10.50.50.242:50586:10.60.60.20:443,{'netflow': '10.50.50.242:50586 -> 10.60.60.20:443'},20342870
netflow:2152:1786558306033788200:tcp:10.50.50.242:50589:10.60.60.20:443,{'netflow': '10.50.50.242:50589 -> 10.60.60.20:443'},20343553
netflow:2152:1786558306033788200:tcp:10.50.50.242:50590:10.60.60.20:443,{'netflow': '10.50.50.242:50590 -> 10.60.60.20:443'},20343669
netflow:2152:1786558306033788200:tcp:10.50.50.242:50591:10.60.60.20:443,{'netflow': '10.50.50.242:50591 -> 10.60.60.20:443'},20343671
netflow:2152:1786558306033788200:tcp:10.50.50.242:50593:10.60.60.20:443,{'netflow': '10.50.50.242:50593 -> 10.60.60.20:443'},20343820
netflow:2152:1786558306033788200:tcp:10.50.50.242:50598:10.60.60.20:443,{'netflow': '10.50.50.242:50598 -> 10.60.60.20:443'},20345161
netflow:2152:1786558306033788200:tcp:10.50.50.242:50599:10.60.60.20:443,{'netflow': '10.50.50.242:50599 -> 10.60.60.20:443'},20345164
netflow:2152:1786558306033788200:tcp:10.50.50.242:50604:10.60.60.20:443,{'netflow': '10.50.50.242:50604 -> 10.60.60.20:443'},20346799
netflow:2152:1786558306033788200:tcp:10.50.50.242:50605:10.60.60.20:443,{'netflow': '10.50.50.242:50605 -> 10.60.60.20:443'},20346801
netflow:2152:1786558306033788200:tcp:10.50.50.242:50606:10.60.60.20:443,{'netflow': '10.50.50.242:50606 -> 10.60.60.20:443'},20346810
netflow:2152:1786558306033788200:tcp:10.50.50.242:50607:10.60.60.20:443,{'netflow': '10.50.50.242:50607 -> 10.60.60.20:443'},20346813
netflow:2152:1786558306033788200:tcp:10.50.50.242:50608:10.60.60.20:443,{'netflow': '10.50.50.242:50608 -> 10.60.60.20:443'},20348736
netflow:2152:1786558306033788200:tcp:10.50.50.242:50609:10.60.60.20:443,{'netflow': '10.50.50.242:50609 -> 10.60.60.20:443'},20348739
netflow:2152:1786558306033788200:tcp:10.50.50.242:50649:10.60.60.20:443,{'netflow': '10.50.50.242:50649 -> 10.60.60.20:443'},20353609
netflow:2152:1786558306033788200:tcp:10.50.50.242:50719:10.60.60.20:443,{'netflow': '10.50.50.242:50719 -> 10.60.60.20:443'},20355123
netflow:2152:1786558306033788200:tcp:10.50.50.242:50882:10.60.60.20:443,{'netflow': '10.50.50.242:50882 -> 10.60.60.20:443'},19889799
netflow:2152:1786558306033788200:tcp:10.50.50.242:50883:10.60.60.20:443,{'netflow': '10.50.50.242:50883 -> 10.60.60.20:443'},19889824
netflow:2152:1786558306033788200:tcp:10.50.50.242:50885:10.60.60.20:443,{'netflow': '10.50.50.242:50885 -> 10.60.60.20:443'},19890663
netflow:2152:1786558306033788200:tcp:10.50.50.242:50886:10.60.60.20:443,{'netflow': '10.50.50.242:50886 -> 10.60.60.20:443'},19890666
netflow:2152:1786558306033788200:tcp:10.50.50.242:50887:10.60.60.20:443,{'netflow': '10.50.50.242:50887 -> 10.60.60.20:443'},19890789
netflow:2152:1786558306033788200:tcp:10.50.50.242:50888:10.60.60.20:443,{'netflow': '10.50.50.242:50888 -> 10.60.60.20:443'},19890792
netflow:2152:1786558306033788200:tcp:10.50.50.242:50890:10.60.60.20:443,{'netflow': '10.50.50.242:50890 -> 10.60.60.20:443'},19890863
netflow:2152:1786558306033788200:tcp:10.50.50.242:50898:10.60.60.20:443,{'netflow': '10.50.50.242:50898 -> 10.60.60.20:443'},19894095
netflow:2152:1786558306033788200:tcp:10.50.50.242:50900:10.60.60.20:443,{'netflow': '10.50.50.242:50900 -> 10.60.60.20:443'},19894234
netflow:2152:1786558306033788200:tcp:10.50.50.242:50901:10.60.60.20:443,{'netflow': '10.50.50.242:50901 -> 10.60.60.20:443'},19894237
netflow:2152:1786558306033788200:tcp:10.50.50.242:50903:10.60.60.20:443,{'netflow': '10.50.50.242:50903 -> 10.60.60.20:443'},19894249
netflow:2152:1786558306033788200:tcp:10.50.50.242:50904:10.60.60.20:443,{'netflow': '10.50.50.242:50904 -> 10.60.60.20:443'},19894562
netflow:2152:1786558306033788200:tcp:10.50.50.242:50905:10.60.60.20:443,{'netflow': '10.50.50.242:50905 -> 10.60.60.20:443'},19894565
netflow:2152:1786558306033788200:tcp:10.50.50.242:50906:10.60.60.20:443,{'netflow': '10.50.50.242:50906 -> 10.60.60.20:443'},19894760
netflow:2152:1786558306033788200:tcp:10.50.50.242:50907:10.60.60.20:443,{'netflow': '10.50.50.242:50907 -> 10.60.60.20:443'},19896628
netflow:2152:1786558306033788200:tcp:10.50.50.242:50908:10.60.60.20:443,{'netflow': '10.50.50.242:50908 -> 10.60.60.20:443'},19896631
netflow:2152:1786558306033788200:tcp:10.50.50.242:50909:10.60.60.20:443,{'netflow': '10.50.50.242:50909 -> 10.60.60.20:443'},19898050
netflow:2152:1786558306033788200:tcp:10.50.50.242:50910:10.60.60.20:443,{'netflow': '10.50.50.242:50910 -> 10.60.60.20:443'},19898053
netflow:2152:1786558306033788200:tcp:10.50.50.242:50917:10.60.60.20:443,{'netflow': '10.50.50.242:50917 -> 10.60.60.20:443'},19898301
netflow:2152:1786558306033788200:tcp:10.50.50.242:50918:10.60.60.20:443,{'netflow': '10.50.50.242:50918 -> 10.60.60.20:443'},19898304
netflow:2152:1786558306033788200:tcp:10.50.50.242:50919:10.60.60.20:443,{'netflow': '10.50.50.242:50919 -> 10.60.60.20:443'},19899802
netflow:2152:1786558306033788200:tcp:10.50.50.242:50932:10.60.60.20:443,{'netflow': '10.50.50.242:50932 -> 10.60.60.20:443'},19903139
netflow:2152:1786558306033788200:tcp:10.50.50.242:50940:10.60.60.20:443,{'netflow': '10.50.50.242:50940 -> 10.60.60.20:443'},19905897
netflow:2152:1786558306033788200:tcp:10.50.50.242:50941:10.60.60.20:443,{'netflow': '10.50.50.242:50941 -> 10.60.60.20:443'},19905899
netflow:2152:1786558306033788200:tcp:10.50.50.242:50942:10.60.60.20:443,{'netflow': '10.50.50.242:50942 -> 10.60.60.20:443'},19908901
netflow:2152:1786558306033788200:tcp:10.50.50.242:50943:10.60.60.20:443,{'netflow': '10.50.50.242:50943 -> 10.60.60.20:443'},19908904
netflow:2152:1786558306033788200:tcp:10.50.50.242:50944:10.60.60.20:443,{'netflow': '10.50.50.242:50944 -> 10.60.60.20:443'},19908951
netflow:2152:1786558306033788200:tcp:10.50.50.242:50945:10.60.60.20:443,{'netflow': '10.50.50.242:50945 -> 10.60.60.20:443'},19908954
netflow:2152:1786558306033788200:tcp:10.50.50.242:50947:10.60.60.20:443,{'netflow': '10.50.50.242:50947 -> 10.60.60.20:443'},19910689
netflow:2152:1786558306033788200:tcp:10.50.50.242:50948:10.60.60.20:443,{'netflow': '10.50.50.242:50948 -> 10.60.60.20:443'},19910692
netflow:2152:1786558306033788200:tcp:10.50.50.242:50949:10.60.60.20:443,{'netflow': '10.50.50.242:50949 -> 10.60.60.20:443'},19911689
netflow:2152:1786558306033788200:tcp:10.50.50.242:50950:10.60.60.20:443,{'netflow': '10.50.50.242:50950 -> 10.60.60.20:443'},19911692
netflow:2152:1786558306033788200:tcp:10.50.50.242:50952:10.60.60.20:443,{'netflow': '10.50.50.242:50952 -> 10.60.60.20:443'},19912179
netflow:2152:1786558306033788200:tcp:10.50.50.242:50953:10.60.60.20:443,{'netflow': '10.50.50.242:50953 -> 10.60.60.20:443'},19912182
netflow:2152:1786558306033788200:tcp:10.50.50.242:50954:10.60.60.20:443,{'netflow': '10.50.50.242:50954 -> 10.60.60.20:443'},19912521
